name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB	mean_expr_GU	mean_expr_UroA	mean_expr_BaSq	mean_expr_UroC	pathway	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	IHC tissue name	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	is_amplified	is_homdel	tcga_mutsig_q_value	tcga_num_mutations	tcga_num_samples_mutated	tcga_profiled_samples	tcga_frequency	tcga_is_cancer_gene	tcga_mutation_frequency	pathway_sharing	n_pathways	pathways_list	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
IL4	90	FALSE	6.58246862606225	0.00395256916996047	0.490401103761466	0.490401103761465	0.490401103761465	1	-0.00293346958762381	-0.109234967072168	-0.186419239112215	0.105886413341402	-0.204141741800364	ERBB2	FALSE	-0.108359458009491	3.62459936022987	0.00636233286749813	4	477	0.0294983615743371	0.0294983615743371	0.0213166123899497	0.174341513095735	0.310028155141767	0.59440663534196	0.52157586525495	0.00757170192495645	1	TRUE	TRUE	Small	Medium	TRUE	FALSE	4	2	5	3	1	0	0	0	0	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	9.91568486458164e-26	321	25.0036772842185	Transferase_Regulation	0.990872574807072	Peripheral	-0.674527140142619	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	2	9	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	Shared_EGFR_ERBB2	2	EGFR,ERBB2	NA	0.0403225806451613	NA	NA	NA	0.05	NA	0.0138888888888889	NA	0.00961538461538462
CREBBP	70	FALSE	4.94722206189998	0.0037593984962406	0.374513524616848	0.374513524616847	0.374513524616847	1	0.0398000611441626	-0.535552495687522	0.226668802273657	-0.367870608479644	-0.130178028241026	ERBB2	FALSE	-0.0544442514544233	12.8509234656335	6.0690740801754e-10	4	477	0.0972811024214882	0.0972811024214882	0.0895416756854795	0.328275124497429	0.762221297961179	1.02318425326955	0.744950184217092	1.05932929399425e-09	1.74789333509052e-07	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	3	5	4	0.0469257656118591	0.046371446200579	2.16107815742127	977	21069	Non-urothelial	0.105685120592684	0.151821862348178	1.40129226920367	150	988	Urothelial	9.1396792043838e-22	65	21.0390690473965	Other	0.833758822015172	Peripheral	-1.74426067578344	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	3	8	0	1	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0181	53	50	412	12.1%	TRUE	0.121	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.126984126984127	0.0403225806451613	0.161290322580645	0.032258064516129	0.1	NA	0.138888888888889	0.0416666666666667	0.141509433962264	0.0384615384615385
GAB1	78	TRUE	6.89592368954308	0.0037593984962406	0.397993223945241	0.39799322394524	0.39799322394524	2	-0.20377798914954	-0.0796809437414056	-0.0996505564182755	0.160433259381581	0.172245399459149	ERBB2	TRUE	-0.0678027574836285	1.54643400424082	0.187596703349586	4	477	0.0128019839077909	0.0128019839077909	0.00451425115275742	0.113877126920038	0.376023388608689	0.963314442439798	0.390343352121173	0.199364762231295	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	4	5	1	3	2	0.0186635242340147	0.0206939104845982	1.82458284121735	436	21069	Non-urothelial	0.0234489150866974	0.034412955465587	1.20050732191222	34	988	Non-urothelial	1.75123060835322e-31	18	30.7566566606894	Growth_Factor_Response	1.21885781964838	Signal_Receptor	-0.0672388577824349	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	0	1	10	TRUE	Medium	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	8	7	412	1.7%	TRUE	0.017	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0238095238095238	0.0161290322580645	0.0161290322580645	0.0161290322580645	NA	NA	0.0277777777777778	0.0277777777777778	0.0283018867924528	0.0384615384615385
MAPK3	182	FALSE	97.1974495918766	0.00492610837438424	0.888815228718514	0.888815228718511	0.888815228718513	1	-0.293508166882662	0.653161230104929	-0.402721964651015	-0.10669212659742	0.255071540454685	ERBB2	FALSE	-0.0917381779349625	25.3212788528708	4.86327889410128e-19	4	477	0.175147367124283	0.175147367124283	0.167939953613997	0.460801224128415	1.05588319475594	1.01115058980575	1.04423931054502	1.26182371306412e-18	1.40062432150117e-16	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	2	1	3	0.0293627500401539	0.0314205705064313	2.08440106379445	662	21069	Non-urothelial	0.209658022678308	0.291497975708502	1.71372414789283	288	988	Urothelial	5.83446824067576e-26	169	25.2339987198524	Growth_Factor_Response	1	Functional_Hub	2.53884676387915	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	9	2	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	7	7	412	1.7%	TRUE	0.017	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0403225806451613	0.032258064516129	NA	NA	0.05	0.0277777777777778	0.0416666666666667	0.0283018867924528	0.0384615384615385
EP300	100	FALSE	15.4184737252034	0.0040983606557377	0.530060758598119	0.530060758598117	0.530060758598118	1	0.0834361861093902	-0.546217615765503	0.366973412275017	-0.443188383467227	0.193149901155558	ERBB2	FALSE	0.020268621446535	21.0405130090144	5.42708079118441e-16	4	477	0.14997816001758	0.14997816001758	0.142595985882939	0.420048045659773	0.913191028040521	1.01798504538529	0.897057409811845	1.3134447629085e-15	1.56299926786111e-13	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	0.0404319152778877	0.0407233376050121	2.02252417882334	858	21069	Non-urothelial	0.0390697787205615	0.0546558704453441	1.10966659373897	54	988	Non-urothelial	9.1396792043838e-22	191	21.0390690473965	Other	0.833758822015172	Peripheral	-0.942760795443599	Urinary bladder	Urinary bladder	urothelial cells	Medium	Supported	urothelial cancer	6	5	1	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	9.35e-10	80	63	412	15.3%	TRUE	0.153	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.134920634920635	0.0241935483870968	0.17741935483871	NA	0.1	NA	0.388888888888889	0.0277777777777778	0.254716981132075	0.00961538461538462
IL1B	122	FALSE	16.089843176853	0.00421940928270042	0.66168623476935	0.661686234769349	0.66168623476935	1	0.216612856832685	0.075059531977961	-0.463929810257766	0.724011130590653	0.135533009672104	ERBB2	FALSE	-0.0787416610023211	27.833052531842	8.62266230039152e-21	4	477	0.189233579618674	0.189233579618674	0.182125138051034	0.483115783022872	1.18794094084842	0.941809000546459	1.26133954990784	2.56013066238429e-20	2.48332674251276e-18	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	3	4	1	0.10907318241087	0.0742797474963216	4.73128339914921	1565	21069	Urothelial	0.515262689133391	0.426113360323887	3.72769613255232	421	988	Urothelial	5.83446824067576e-26	375	25.2339987198524	Growth_Factor_Response	1	Signal_Receptor	0.194866101131254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	3	3	412	0.7%	FALSE	0.007	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0161290322580645	NA	NA	NA	NA	0.0277777777777778	0.0277777777777778	0.0188679245283019	0.00961538461538462
AKT3	76	TRUE	10.8368704329678	0.00390625	0.408787004347876	0.408787004347875	0.408787004347875	2	-0.281909538987868	0.191145627685025	-0.574673660767739	0.240285842371141	0.425665410337283	ERBB2	FALSE	-0.224165848102304	27.3435860989296	1.88273199363966e-20	4	477	0.186526483365218	0.186526483365218	0.179398956391474	0.478848952685373	1.00033907110502	0.86728222146675	1.1534181680944	5.42226814168221e-20	5.42226814168221e-18	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	1	3	2	0.0132594304663711	0.0124827946271774	2.53057238575865	263	21069	Non-urothelial	0.0822328099703615	0.121457489878543	1.36623469144535	120	988	Non-urothelial	7.22590816509738e-16	45	15.1411075622317	Other	0.600028070474607	Peripheral	-2.43164708170042	Urinary bladder	Urinary bladder	urothelial cells	Low	Approved	urothelial cancer	0	5	1	6	FALSE	Medium	TRUE	Medium	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	6	6	412	1.5%	TRUE	0.015	Shared_EGFR_ERBB2	2	EGFR,ERBB2	0.0158730158730159	0.00806451612903226	0.0161290322580645	0.0161290322580645	NA	0.05	NA	NA	0.0471698113207547	0.0192307692307692
KDR	114	FALSE	16.0594765938288	0.00420168067226891	0.626504584922866	0.626504584922864	0.626504584922865	2	-0.106025657463818	0.02878186832073	-0.234724069598157	-0.254544933519628	0.190313592344826	ERBB2	FALSE	-0.142832655904754	2.61585434123205	0.0346074085087289	4	477	0.0214650309996391	0.0214650309996391	0.0132321421321495	0.148107681978571	0.444858525864454	0.884941755795412	0.502698084875204	0.03893333457232	1	TRUE	FALSE	Small	Medium	TRUE	FALSE	4	3	1	2	5	0.00320759295039646	0.00294271204138782	2.00314235264793	62	21069	Non-urothelial	0.00153323093150519	0.00202429149797571	0.77321681229417	2	988	Non-urothelial	9.91568486458164e-26	157	25.0036772842185	Transferase_Regulation	0.990872574807072	Peripheral	-0.0197797828054819	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	1	2	9	FALSE	High	TRUE	Low	Cancer_upregulated	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	19	17	412	4.1%	TRUE	0.041	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0555555555555556	0.00806451612903226	0.0645161290322581	0.0161290322580645	0.05	0.1	0.0416666666666667	0.0416666666666667	0.0377358490566038	0.00961538461538462
PIK3CA	158	TRUE	65.6767018897264	0.00465116279069767	0.781264541846136	0.781264541846134	0.781264541846136	2	-0.212502467335582	-0.176639983268833	0.117900878544241	0.00370636901716318	-0.11265193424002	ERBB2	TRUE	-0.0181653110242842	2.37935116384494	0.0509232623306227	4	477	0.0195623107504681	0.0195623107504681	0.0113173490888596	0.141253779789354	0.330403345879823	1.01706131433379	0.324860793762714	0.0570657570086356	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	1	5	3	4	2	0.0350529733958649	0.035834638568513	2.2874265325632	755	21069	Non-urothelial	0.047405235171746	0.0688259109311741	1.0681032005687	68	988	Non-urothelial	1.75123060835322e-31	159	30.7566566606894	Growth_Factor_Response	1.21885781964838	Functional_Hub	2.45012797793593	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	2	7	3	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	1.64e-12	100	91	412	22.1%	TRUE	0.221	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.214285714285714	0.0403225806451613	0.306451612903226	0.0806451612903226	0.35	NA	0.236111111111111	0.0277777777777778	0.235849056603774	0.0769230769230769
CBL	118	FALSE	50.2663334094058	0.00425531914893617	0.579164503366042	0.579164503366041	0.579164503366042	2	-0.35877067090561	-0.32405878882747	-0.0129430032796583	-0.0326455695412523	0.061180252182365	ERBB2	FALSE	-0.130881786963925	3.38376828954445	0.00958380988403601	4	477	0.0275924676925462	0.0275924676925462	0.0193985611177524	0.168450038367313	0.419950923087975	0.953241136982609	0.440550566687971	0.0111746447230865	1	TRUE	FALSE	Small	Medium	TRUE	FALSE	2	5	1	4	3	0.016108193454709	0.0173714936636765	1.79719676565528	366	21069	Non-urothelial	0.0396487038544184	0.0576923076923077	1.05255988776272	57	988	Non-urothelial	1.75123060835322e-31	87	30.7566566606894	Growth_Factor_Response	1.21885781964838	Signal_Receptor	1.36361958775927	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	1	4	1	4	FALSE	High	TRUE	Medium	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	8	7	412	1.7%	TRUE	0.017	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0396825396825397	0.032258064516129	0.0161290322580645	NA	0.05	NA	0.0277777777777778	NA	0.00943396226415094	NA
FGF2	126	FALSE	39.807486416802	0.00432900432900433	0.67719896464439	0.677198964644389	0.67719896464439	1	-0.313356390333821	-0.28460981069366	-0.509163954820858	0.360664905167441	0.48803900403696	ERBB2	FALSE	-0.285297975882988	31.4784992730794	2.76482960494789e-23	4	477	0.208842384982875	0.208842384982875	0.201873110541071	0.513780735138452	0.997202958857818	0.68868866122058	1.4479735401632	8.84745473583324e-23	7.96270926224991e-21	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	1	3	2	0.00995212854666798	0.00944515639090607	2.58628156828644	199	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	9.91568486458164e-26	247	25.0036772842185	Transferase_Regulation	0.990872574807072	Peripheral	0.541711017939982	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.00806451612903226	NA	NA	NA	NA	0.0138888888888889	0.0277777777777778	0.00943396226415094	0.00961538461538462
PTPN12	38	TRUE	2.83792701954382	0.00326797385620915	0.174258401470622	0.174258401470621	0.174258401470621	2	-0.0526981360086334	-0.117508414427661	-0.452376385316272	1.07471099784586	-0.345353839092367	ERBB2	FALSE	-0.132490490059822	39.3982554285106	1.62670064033646e-28	4	477	0.248337148883834	0.248337148883834	0.241653096347469	0.574790129804647	1.52708738316213	0.956270925547585	1.59691918091903	7.43634578439526e-28	4.68489784416901e-26	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	4	3	1	0.0741810648756166	0.0715268878447008	2.42312117052128	1507	21069	Non-urothelial	0.284670705854973	0.359311740890688	1.63837450165132	355	988	Urothelial	1.75123060835322e-31	15	30.7566566606894	Growth_Factor_Response	1.21885781964838	Signal_Receptor	-1.01393379675859	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	2	9	1	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	6	6	412	1.5%	FALSE	0.015	Shared_EGFR_ERBB2	2	EGFR,ERBB2	0.0317460317460317	NA	0.032258064516129	NA	NA	0.1	0.0277777777777778	0.0416666666666667	0.00943396226415094	0.00961538461538462
STAT3	174	FALSE	63.8671992681911	0.004739336492891	0.881162831069329	0.881162831069327	0.881162831069328	1	0.471420900946776	-0.475478204295732	-0.234015501574675	0.677675075346707	-0.594341514416132	ERBB2	FALSE	-0.0899137694321843	25.7028191156103	2.62517257937973e-19	4	477	0.177318518345686	0.177318518345686	0.170126305164516	0.464259913428736	1.27201658976284	0.979393305434462	1.29878015573995	7.00046021167928e-19	7.56049702861363e-17	TRUE	TRUE	Large	Very Large	TRUE	TRUE	3	2	5	4	1	0.126543642800018	0.112819782619014	2.7902246111565	2377	21069	Urothelial	0.204331260902237	0.267206477732794	1.95940205113107	264	988	Urothelial	5.83446824067576e-26	194	25.2339987198524	Growth_Factor_Response	1	Functional_Hub	1.94901483071378	Urinary bladder	Urinary bladder	urothelial cells	Medium	Supported	urothelial cancer	0	8	2	2	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	7	7	412	1.7%	TRUE	0.017	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0238095238095238	NA	0.032258064516129	NA	NA	NA	0.0277777777777778	0.0555555555555556	0.00943396226415094	0.00961538461538462
EGF	190	TRUE	151.635815831164	0.0050251256281407	0.915958889490562	0.91595888949056	0.915958889490561	2	-0.0786134820208122	0.198522089284873	-0.27349294403321	0.513217891502521	-0.32176969406616	ERBB2	TRUE	-0.0487235470767823	12.4418682691958	1.23648041531915e-09	4	477	0.094477118691664	0.094477118691664	0.0867190105710145	0.323008243096922	0.834987585568681	0.912845060390812	0.914708992576683	2.13237341084978e-09	3.56106359611914e-07	TRUE	TRUE	Medium	Large	TRUE	TRUE	4	3	5	2	1	0	0	0	0	21069	Non-urothelial	0.000661390896164518	0.00101214574898785	0.653454205410549	1	988	Non-urothelial	1.75123060835322e-31	129	30.7566566606894	Growth_Factor_Response	1.21885781964838	Functional_Hub	4.22615655189525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	18	18	412	4.4%	FALSE	0.044	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0476190476190476	0.0161290322580645	0.0161290322580645	NA	NA	NA	0.0972222222222222	0.0138888888888889	0.0754716981132075	NA
ERBB3	140	TRUE	81.0337029543311	0.00446428571428571	0.672149964027537	0.672149964027536	0.672149964027537	2	0.181381491443339	0.560054887668835	0.318615839790529	-0.676441878840901	0.249944717910352	ERBB2	TRUE	0.229195434339431	43.463094334207	4.18802112032477e-31	4	477	0.26711491482631	0.26711491482631	0.260568777904543	0.60371383348378	1.23649676650974	0.689973528172943	1.79209305287986	2.36500016206575e-30	1.20615008265353e-28	TRUE	TRUE	Large	Very Large	TRUE	TRUE	2	4	3	1	5	0.0538063325864989	0.0548673406426503	2.34293638851761	1156	21069	Non-urothelial	0.276442148270188	0.356275303643725	1.93870206530032	352	988	Urothelial	1.75123060835322e-31	47	30.7566566606894	Growth_Factor_Response	1.21885781964838	Functional_Bridge	2.23573873750237	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	5	5	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	52	43	412	10.4%	TRUE	0.104	Unique_to_ERBB2	1	ERBB2	0.0952380952380952	0.0403225806451613	0.225806451612903	NA	0.15	0.1	0.25	0.0138888888888889	0.141509433962264	NA
PXN	104	FALSE	17.0421429050345	0.0040650406504065	0.563422157352212	0.563422157352211	0.563422157352211	2	0.108819083014379	-0.749164519550012	0.544346467150901	-0.153698678809386	0.150687266282127	ERBB2	TRUE	0.0962989900493961	46.528611433183	5.12741743791838e-33	4	477	0.280667156220791	0.280667156220791	0.274221479299101	0.624641525259971	1.29351098670091	0.96315126036896	1.34299879979952	3.35612777754658e-32	1.47669622212049e-30	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	0.0783655081699067	0.0763681237837581	2.28636707631473	1609	21069	Non-urothelial	0.215556929103949	0.295546558704453	1.55804594130162	292	988	Urothelial	5.83446824067576e-26	39	25.2339987198524	Growth_Factor_Response	1	Signal_Receptor	-0.196928446405332	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	1	4	4	2	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	3	3	412	0.7%	FALSE	0.007	Shared_EGFR_ERBB2	2	EGFR,ERBB2	0.00793650793650794	0.032258064516129	0.0161290322580645	NA	NA	NA	NA	NA	0.00943396226415094	NA
TP53	200	FALSE	246.482575252785	0.00515463917525773	0.930609706634102	0.930609706634101	0.930609706634103	1	0.146911205801333	-0.439234590001201	0.511002222128678	-0.868871498974459	-0.266197422733514	ERBB2	FALSE	0.0508608487886219	38.26482557379	8.80159463107757e-28	4	477	0.242928406481105	0.242928406481105	0.236204904599349	0.566461861426759	1.37987372110314	1.03616864739353	1.33170765644588	3.96071758398491e-27	2.53485925375034e-25	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	4	5	0.0307091176612512	0.0328919265271252	2.12813480705118	693	21069	Non-urothelial	0.237952935790739	0.309716599190283	1.68935492645687	306	988	Urothelial	5.83446824067576e-26	301	25.2339987198524	Growth_Factor_Response	1	Functional_Hub	4.78093421003534	Urinary bladder	Urinary bladder	urothelial cells	Low	Enhanced	urothelial cancer	4	3	2	2	FALSE	High	TRUE	High	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	1.64e-12	230	198	412	48.1%	TRUE	0.481	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.388888888888889	0.0725806451612903	0.435483870967742	0.0161290322580645	0.5	NA	0.819444444444444	0.0138888888888889	0.726415094339623	0.0192307692307692
RPS16	74	FALSE	16.1215462999791	0.00380228136882129	0.147497169806703	0.147497169806702	0.147497169806703	3	0.0415089753440944	-0.198927096432396	0.171746429849817	-0.0274672227405977	0.240277638851361	ERBB2	FALSE	0.0501867135188453	2.65539799890801	0.0324268198135616	4	477	0.0217824480498541	0.0217824480498541	0.0135515746829527	0.149222948839796	0.439204735283756	1.02579834292022	0.428158944021531	0.0367674177413611	1	TRUE	FALSE	Small	Medium	TRUE	FALSE	2	3	1	5	4	1.45321799115869	0.428117138924486	4.85569328078125	9020	21069	Urothelial	3.17035682971337	0.998987854251012	3.93353714132312	987	988	Urothelial	4.30003304982185e-27	8	26.3665282064436	Translation	1.04488109471529	Core_Process	-0.709055607439184	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	1	8	1	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	2	2	412	0.5%	FALSE	0.005	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.032258064516129	NA	NA	NA	0.1	0.0138888888888889	0.0833333333333333	0.0283018867924528	0.0192307692307692
ERBB2	184	TRUE	183.627550304215	0.00495049504950495	0.867465162138492	0.86746516213849	0.867465162138492	2	0.171154431401748	0.694012837265364	0.215034666232539	-0.832572816484906	0.0848442101516199	ERBB2	TRUE	0.182534721361364	39.9236323698957	7.46636059351324e-29	4	477	0.250818127195333	0.250818127195333	0.24415221125802	0.57860985990403	1.52658565375027	0.853756673507547	1.78808049309705	3.69154312037359e-28	2.15031185093181e-26	TRUE	TRUE	Large	Very Large	TRUE	TRUE	2	3	4	1	5	0.0360383855802776	0.0392045184868765	2.06382050998976	826	21069	Non-urothelial	0.73635592846202	0.722672064777328	2.59826433756731	714	988	Urothelial	1.75123060835322e-31	110	30.7566566606894	Growth_Factor_Response	1.21885781964838	Functional_Hub	4.4856524786466	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	0	5	2	5	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	0.0145	57	50	412	12.1%	TRUE	0.121	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.142857142857143	0.0564516129032258	0.145161290322581	0.0483870967741935	0.1	0.05	0.361111111111111	0.138888888888889	0.122641509433962	0.0384615384615385
RPS11	66	FALSE	3.82618244089015	0.0036231884057971	0.127306583742696	0.127306583742696	0.127306583742696	3	0.0971836905247175	-0.583514137453614	0.427124024971763	-0.377282334877179	0.432215586372314	ERBB2	FALSE	0.0603663356115748	25.3112752180565	4.94263293952477e-19	4	477	0.175090287353075	0.175090287353075	0.16788247449274	0.4607101911563	1.01572972382593	1.02558888655565	0.990386827647061	1.2709627558778e-18	1.42347828658313e-16	TRUE	TRUE	Large	Very Large	TRUE	TRUE	2	3	1	5	4	1.15485383170383	0.425316816175424	4.03474900593966	8961	21069	Urothelial	2.64341044224674	0.998987854251012	3.79792695027079	987	988	Urothelial	4.30003304982185e-27	3	26.3665282064436	Translation	1.04488109471529	Core_Process	-1.03982625179511	Urinary bladder	Urinary bladder	urothelial cells	Low	Uncertain	urothelial cancer	0	0	1	9	FALSE	Low	FALSE	None	Not_expressed	Medium	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	1	1	412	0.2%	FALSE	0.002	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0161290322580645	NA	0.0161290322580645	NA	0.05	NA	0.0138888888888889	NA	0.00961538461538462
RPS27A	172	TRUE	343.33675772203	0.00480769230769231	0.603912219164875	0.603912219164872	0.603912219164873	3	0.061314864956266	-0.628210512895262	0.389512119662728	-0.0735919328210025	0.0526678601212709	ERBB2	TRUE	0.0483309430745854	21.8628541955966	1.38970522222877e-16	4	477	0.154931698605518	0.154931698605518	0.147583707999626	0.428177887713758	1.01772263255799	1.00941290547467	1.008232237807	3.39182291527021e-16	4.00235104001884e-14	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	5	4	1.70192406456616	0.428306991314253	4.9768330577655	9024	21069	Urothelial	3.10579828021253	1	4.37507781829973	988	988	Urothelial	4.30003304982185e-27	1	26.3665282064436	Translation	1.04488109471529	Functional_Hub	5.51781677671266	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	6	4	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	1	1	412	0.2%	FALSE	0.002	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.0403225806451613	0.0161290322580645	NA	NA	0.1	NA	0.0138888888888889	NA	NA
